raw_affiliation,DOI
"Departament de Medicina i Ciències de la Vida, Universitat Pompeu Fabra, Barcelona, Spain",4
"Department of Psychiatry, Araba University Hospital, Bioaraba Research Institute, Department of Neurociences, University of the Basque Country, Vitoria, Spain",4
"Cardiology Department, Hospital del Mar, Barcelona, Spain",4
"Universidad de Cantabria, Santander, Spain",4
"Departament de Medicina, Universitat Autònoma de Barcelona, 08193 Barcelona, Spain",4
"UGC-Medicina Intensiva, Hospital Universitario Reina Sofia, Instituto Maimonides IMIBIC, Córdoba, Spain",4
"Centre for Biomedical Research in Epidemiology and Public Health (CIBERESP), Madrid, Spain",4
"Department of Psychiatry, Clinical Psychology and Mental Health, La Paz University Hospital, Madrid, Spain",4
"Department of Psychiatry, Universidad de Oviedo, Oviedo, Spain",4
"Departament de Medicina, Facultat de Medicina i Ciències de la Salut, Universitat de Barcelona (UB), Barcelona, Spain",4
"Escuela Superior de Enfermería del Mar, Parc de Salut Mar, Barcelona, Spain",4
"Consorcio de Investigación Biomédica en Red de Epidemiología y Salud Pública, Madrid, Spain",4
"Intensive Care Unit, Hospital Álvaro Cunqueiro, Vigo, Spain",4
"ICREA, Pg. Lluis Companys 23, 08010 Barcelona, Spain",4
"Universidad de Barcelona, Barcelona, Spain",4
"Department of Psychiatry, University of Oviedo, Oviedo, Spain",4
"Bipolar and Depressive Disorders Unit, Hospital Clinic of Barcelona, Institute of Neurosciences, IDIBAPS, University of Barcelona, Barcelona, Catalonia, Spain",4
"Department of Dermatology, Instituto Valenciano de Oncología, Valencia, Spain",4
"CIBER Enfermedades Respiratorias (CIBERES), Madrid, Spain",4
"Parc Sanitari Sant Joan de Déu, Barcelona, Spain",4
"Intensive Care Unit, Hospital Son Llàtzer, Palma de Mallorca, Illes Balears, Spain",4
"Parc Sanitari Sant Joan de Déu, Sant Boi de Llobregat, Barcelona, Spain",4
"Department of Medicine, Universitat Autònoma de Barcelona (UAB), Barcelona, Spain",4
"Department of Child and Adolescent Psychiatry, Institute of Psychiatry and Mental Health, Hospital General Universitario Gregorio Marañón, IiSGM, School of Medicine, Universidad Complutense, Madrid, Spain",4
"Department of Medicine, Universitat Autonoma de Barcelona, Barcelona, Spain",4
"Department of Medicine, University of Barcelona, 08036 Barcelona, Spain",4
"Universitat Autònoma de Barcelona, Spain",4
"Group of Psychiatry, Mental Health and Addictions, Psychiatric Genetics Unit, Vall d'Hebron Research Institute (VHIR), Barcelona, Spain",4
"Instituto de Investigación Biosanitaria de Granada (ibs.GRANADA), Granada, Spain",4
"Translational Research in Respiratory Medicine, Respiratory Department, Hospital Universitari Aranu de Vilanova and Santa Maria, IRBLleida, Lleida, Spain",4
"Department of Orthopaedic Surgery, Hospital del Mar, Universitat Autònoma de Barcelona, Barcelona, Spain",4
"Navarra Public Health Institute, Pamplona, Spain",4
Universitat Pompeu Fabra,4
"Department of Psychiatry, Hospital Universitari Vall d'Hebron, Barcelona, Catalonia, Spain",4
"Mental Health Services of the Principality of Asturias (SESPA), Oviedo, Spain",4
"CREAF, Cerdanyola del Vallès 08193, Spain",4
"Hospital Universitario Ramón y Cajal, Madrid, Spain",4
"Departamento de Medicina, Universidad Autónoma de Barcelona, Barcelona, Spain",4
"Research Institute Hospital 12 de Octubre (i+12), Madrid, Spain",4
CIBER Diabetes y Enfermedades Metabólicas (CIBERDEM) Instituto de Salud Carlos III (ISCIII)  Madrid Spain,4
"Medical Oncology Department, Hospital del Mar Research Institute, Barcelona, Spain",4
"Research Group on Community Nutrition and Oxidative Stress, University of Balearic Islands, Palma de Mallorca, Spain",4
"Biomedical Research Networking Center for Mental Health Network (CIBERSAM), Spain",4
"Barcelona Lab for Urban Environmental Justice and Sustainability, Barcelona, Spain",4
"ICN2 - ICN2 - Institut Catala de Nanociencia i Nanotecnologia (Campus UAB, 08193 Bellaterra (Barcelona), Spain - Spain)",4
"Institució Catalana de Recerca i Estudis Avançats (ICREA), Barcelona, Catalonia, Spain",4
"Hospital General Universitario de Albacete, Albacete, Spain",4
"Instituto de Investigación Sanitaria Gregorio Marañón, Madrid, Spain",4
"Neuroscience Research Programme, IMIM-Hospital del Mar Research Institute, Barcelona, Spain",4
"Department of Dermatology, Hospital del Mar, Parc de Salut Mar, Barcelona, Spain",4
"Department of Psychiatry, Institut d'Investigació Biomèdica-Sant Pau (IIB-SANT PAU), Hospital de la Santa Creu i Sant Pau, Universitat Autònoma de Barcelona (UAB), Barcelona, Spain",4
"University of Las Palmas de Gran Canaria, Research Institute of Biomedical and Health Sciences (IUIBS), Preventive Medicine Service, Centro Hospitalario Universitario Insular Materno Infantil (CHUIMI), Canarian Health Service, Las Palmas, Spain",4
"Lipids and Vascular Risk Unit, Internal Medicine, Hospital Universitario de Bellvitge, Hospitalet de Llobregat, 08907 Barcelona, Spain",4
"Department of Experimental and Health Sciences, University Pompeu Fabra, Barcelona, Spain",4
"Neuroscience Research Program, IMIM-Hospital Del Mar Research Institute, Barcelona, Spain",4
"Department of Internal Medicine, Institut d’Investigacions Biomèdiques August Pi Sunyer (IDIBAPS), Hospital Clinic, University of Barcelona, 08036 Barcelona, Spain",4
CIBER Epidemiología y Salud Pública (CIBERESP) Barcelona Spain,4
"Department of Medical Oncology, Hospital del Mar, Barcelona, Spain",4
"Health Services Research Group, Hospital del Mar Research Institute, Barcelona, Spain",4
"Mental Health Research Group, IMIM-Hospital del Mar, Barcelona, Catalonia, Spain",4
Institut d'Investigació Sanitària Pere Virgili (IISPV)  Reus Spain,4
"CIBERONC, Madrid, Spain",4
"Department of Surgery, Universitat Autònoma de Barcelona, 08193 Bellaterra, Spain",4
"Department of Psychiatry and Legal Medicine, Universitat Autònoma de Barcelona, Barcelona, Spain",4
"Hospital Clinico San Carlos, Madrid, Spain",4
"Universidad Complutense de Madrid, Madrid, Spain",3
"Hospital Ramon y Cajal, IRYCIS, Madrid, Spain",3
"Department of Nutrition, Harvard TH Chan School of Public Health, Boston, MA, USA",3
"Department of Urology, Parc de Salut Mar, Barcelona, Spain",3
"Department of Nursing, University of Málaga, Institute of Biomedical Research in Malaga (IBIMA), Málaga, Spain",3
"Servicio de Cardiología, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain",3
"Division of Preventive Medicine, Faculty of Medicine, University of Jaén, 23071 Jaén, Spain",3
"Instituto de Investigación Sanitaria y Biomédica de Alicante (ISABIAL-UMH), Alicante, Spain",3
"Servicio de Cardiología, Hospital del Mar, Barcelona, España",3
"Barcelona Institute for Global Health (ISGLOBAL), Doctor Aiguader, 88, 08003 Barcelona, Catalonia, Spain",3
"Precision Nutrition and Cardiometabolic Health Program, IMDEA Food, CEI UAM + CSIC, 28049 Madrid, Spain",3
"Infectious Diseases Department, Hospital Regional de Málaga, 29010 Málaga, Spain",3
"Barcelona Supercomputing Centre (BSC), Barcelona, Spain",3
"Departament de Química Universitat Autònoma de Barcelona  Edifici C/n, Campus UAB Cerdanyola del Vallès 08193 Spain",3
"Departament de Física, Universitat Autònoma de Barcelona, E-08193 Cerdanyola del Vallès, Spain",3
"Infection Biology Laboratory, Department of Medicine and Life Sciences, Universitat Pompeu Fabra (UPF), Barcelona, Spain",3
"Department of Infectious Diseases, Hospital del Mar, Institut Hospital del Mar d’Investigacions Mèdiques (IMIM), 08003 Barcelona, Spain",3
"Servicio de Dermatología. Hospital Universitario Miguel Servet, Zaragoza, Spain",3
"Genomics of Complex Diseases, Research Institute Hospital Sant Pau, IIB Sant Pau, Barcelona, Spain",3
"Barcelona Institute of Science and Technology (BIST), Barcelona, Spain",3
"Centro Nacional de Investigaciones Cardiovasculares (CNIC), Madrid, Spain",3
"Hospital Son Espases, Palma de Mallorca, Spain",3
"Department of Nutrition, Food Sciences and Physiology, University of Navarra, Pamplona, Spain",3
"Centro Investigación Biomédica en Red de Salud Mental, CIBERSAM G21, 08003 Barcelona, Spain",3
"Centro Investigación Biomédica en Red de Salud Mental, CIBERSAM G21, Barcelona, Spain",3
"Departament de Química, Universitat Autònoma de Barcelona (UAB), Campus UAB, Cerdanyola del Vallès, 08193 Barcelona, Spain",3
"Departament de Salut, Generalitat de Catalunya, Barcelona, Spain",3
"Department of Nursing, School of Health Sciences, University of Málaga-IBIMA, Málaga, Spain",3
"Lipids and Vascular Risk Unit, Internal Medicine, Hospital Universitario de Bellvitge-IDIBELL, Hospitalet de Llobregat, Barcelona, Spain",3
"Instituto de Investigación Biosanitaria ibs.GRANADA, Granada, Spain",3
Division of Preventive Medicine Faculty of Medicine University of Jaén  Jaén Spain,3
"Infectious Diseases Department, Ramon y Cajal Hospital, 28034 Madrid, Spain",3
"Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, USA",3
"Instituto de Investigaciones Biomédicas y Sanitarias, Universidad de Las Palmas de Gran Canaria, 35016 Las Palmas, Spain",3
"Department of Dermatology, Hospital Universitario y Politécnico La Fe, Valencia, Spain",3
"Gerència Territorial Metropolitana Nord, Institut Català de la Salut, Barcelona, Spain",3
"Lipids and Atherosclerosis Unit, Department of Internal Medicine, Maimonides Biomedical Research Institute of Cordoba (IMIBIC), Reina Sofia University Hospital, University of Cordoba, 14004 Córdoba, Spain",3
"Barcelona Institute for Global Health (ISGlobal), Hospital Clínic—University of Barcelona, 08036 Barcelona, Spain",3
"Precision Nutrition and Cardiometabolic Health Program. IMDEA Food, CEI UAM + CSIC, Madrid, Spain",3
"Department of Nutrition, Harvard T. H. Chan School of Public Health, Boston, MA, United States",3
"Department of Dermatology, Hospital de Bellvitge, Barcelona, Spain",3
"Universidad del País Vasco/Euskal Herriko Unibertsitatea, Spain",3
"Department of Nutrition, Food Sciences, and Physiology, Center for Nutrition Research, University of Navarra, IdiSNA, Pamplona, Spain",3
"Instituto de Investigación Sanitaria de Navarra (IdiSNa), Pamplona, Spain",3
"Genetics Service, Hospital del Mar & Hospital del Mar Research Institute (IMIM), Barcelona, Spain",3
"Department of Medicine, Universitat Internacional de Catalunya, Barcelona, Spain",3
"Hospital Universitario de Canarias, Tenerife, Spain",3
ICREA  Pg. Lluís Companys 23 08010 Barcelona Spain,3
ICREA  Pg. Lluís Companys 23 08010 Barcelona Catalonia Spain,3
"Department of Medicine, Universitat Autónoma de Barcelona, 08193 Barcelona, Spain",3
"ICO L'Hospitalet-Hospital Moises Broggi, Sant Joan Despì, Barcelona, Spain",3
"ICO Girona Hospital Josep Trueta, Girona, Spain",3
"Department of Internal Medicine, IDIBAPS, Hospital Clinic, University of Barcelona, 08036 Barcelona, Spain",3
"CIBER Enfermedades Cardiovasculares, Barcelona, Spain",3
"GREpS, Health Education Research Group, Nursing and Physiotherapy Department, University of Lleida, 25008 Lleida, Spain",3
"Department of Child and Adolescent Psychiatry, Institute of Psychiatry and Mental Health, Hospital General Universitario Gregorio Marañón, School of Medicine, Universidad Complutense, IiSGM, Madrid, Spain",3
"Hospital Universitario de Mostoles, Madrid, Spain",3
Spain,3
"Department of Medicine, Universitat Autònoma de Barcelona (UAB), 08035 Barcelona, Spain",3
"Spanish Biomedical Research Centre in Physiopathology of Obesity and Nutrition (CIBEROBN), Instituto de Salud Carlos III (ISCIII), 28029 Madrid, Spain",3
"Hospital Álvaro Cunqueiro, Vigo, Spain",3
"Department of Medicine, Universitat Autònoma de Barcelona, 08003 Barcelona, Spain",3
"Servicio de Neurología, Hospital Universitario Central de Asturias, Oviedo, España",3
"Epidemiology Unit and Girona Cancer Registry, Oncology Coordination Plan, Department of Health, Autonomous Government of Catalonia, Catalan Institute of Oncology (ICO), Girona Biomedical Research Institute (IdiBGi), Girona, Spain",3
"IDIBAPS, Barcelona, Spain",3
"Parc Sanitari Sant Joan de Déu, Sant Boi de Llobregat, Spain",3
"Parc Sanitari Sant Joan de Déu, CIBERSAM, Universitat de Barcelona, Sant Boi de Llobregat, Barcelona, Spain",3
"Cancer Research Program, Hospital del Mar Medical Research Institute (IMIM), 08003 Barcelona, Spain",3
"ICREA, Pg. Lluís Companys 23, Barcelona 08010, Spain",3
"InterAx Biotech AG, PARK InnovAARE, 5234 Villigen, Switzerland",3
"Department of Clinical Psychology and Psychobiology, University of Barcelona, Barcelona, Spain",3
"ICREA, Passeig Lluis Companys 23, 08010 Barcelona, Spain",3
"Servicio de Salud del Principado de Asturias (SESPA), Oviedo, Spain",3
"CSMIJ Ciutat Vella. Consorci Parc de Salut Mar, Barcelona, Spain",3
ICREA Pg. Lluis Companys  Barcelona Catalonia 08010 Spain,3
"Department of Medicine, Universitat de Barcelona, Barcelona, Spain",3
"Servicio de Urgencias, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain",3
"Servicio de Urgencias, Hospital del Mar, Barcelona, Spain",3
"ICREA, Pg. Lluis Companys, 08010 Barcelona, Catalonia, Spain",3
"CIBER of Epidemiology and Public Health (CIBERESP), Madrid, Spain",3
"Occupational Health Service, Parc de Salut Mar, Barcelona, Spain",3
"Occupational Health Department, Hospital Clínic, Universitat de Barcelona, Barcelona, Spain",3
"Fundació Institut Universitari per a la Recerca a l'Atenció Primària de Salut Jordi Gol i Gurina (IDIAPJGol), Barcelona, Spain",3
Hospital del Mar Medical Research Institute (IMIM) Barcelona Spain,3
"CIBER epidemiología y salud pública (CIBERESP), Madrid, Spain",3
Hospital del Mar Medical Research Institute,3
CIBER Epidemiología y Salud Pública (CIBERESP)  Madrid Spain,3
"Hospital del Mar - Parc de Salut Mar, Barcelona, Spain",3
"CIBER Salud Mental (CIBERSAM), Madrid, Spain",3
"Nutrition Unit, University Hospital of Sant Joan de Reus, 43204 Reus, Spain",3
"Hospital de Granollers, Granollers, Spain",3
"Nutritional Control of the Epigenome Group. Precision Nutrition and Obesity Program. IMDEA Food, CEI UAM + CSIC, Madrid, Spain",3
"CIBER de Enfermedades Respiratorias (CIBERES), ISC III, Madrid, España",3
"CIBER de Enfermedades Respiratorias, 28029 Madrid, Spain",3
CIBER de Epidemiología y Salud Pública (CIBERESP) Instituto de Salud Carlos III  Madrid Spain,3
"Fundació Hospital Clínic Veterinari, Universitat Autònoma de Barcelona, Bellaterra, Spain",3
"CNAG-CRG, Centre for Genomic Regulation (CRG), Barcelona Institute of Science and Technology (BIST), Barcelona, Spain",3
"Orthopedic Department, Hospital del Mar, Universitat Autònoma de Barcelona, Barcelona, Spain",3
CIBER Epidemiología y Salud Pública (CIBERESP) Madrid Spain,3
"Hospital del Mar, Parc de Salut Mar, Barcelona, Spain",3
"Facultat de Medicina, Universitat de Barcelona, Barcelona, Spain",3
"Department of Child and Adolescent Psychiatry and Psychology, Clínic Institute of Neurosciences, Hospital Clínic de Barcelona, 2017SGR881, University of Barcelona, CIBERSAM, IDIBAPS, Barcelona, Spain",3
"Department of Medicine, Institut de Neurociències, Universitat de Barcelona, Barcelona, Spain",3
"Hospital del Mar Medical Research Institute (IMIM), 08003 Barcelona, Spain",3
"Department of Medicine, Faculty of Medicine and Health Sciences, University of Barcelona, 08036 Barcelona, Spain",3
"CIBERESP - Centro de Investigación Biomédica en Red de Epidemiología y Salud Pública =  Consortium for Biomedical Research of Epidemiology and Public Health (Av. Monforte de Lemos, 3-5, Pabellón 11, Planta 0 28029, Madrid - Spain)",3
